jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|timestamp_weekend:radius,  modelParams|sensorParams|encoders|hourly_traffic_count:n,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=hourly_traffic_count,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=hourly_traffic_count, 
1192,  151795,  completed,  eof,  2014-08-12 14:10:59,  2014-08-12 14:12:21,  82,  modelParams|sensorParams|encoders|hourly_traffic_count:n_396.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.27336181746.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_2.25.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  4808,  None,  396,  0.075025,  11,  15,  4.27336181746,  4,  2.25,  398,  0.025225,  11.419,  25.2699831814, 
1192,  151796,  completed,  eof,  2014-08-12 14:10:59,  2014-08-12 14:11:34,  35,  modelParams|sensorParams|encoders|hourly_traffic_count:n_56.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.18586721504.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_60.modelParams|spParams|synPermInactiveDec_0.0893590213773,  4808,  None,  56,  0.0001,  10,  14,  4.18586721504,  2,  None,  60,  0.0893590213773,  9.44208858237,  20.8951238877, 
1192,  151797,  completed,  eof,  2014-08-12 14:10:59,  2014-08-12 14:11:34,  35,  modelParams|sensorParams|encoders|hourly_traffic_count:n_39.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.02427030127.modelParams|clParams|alpha_0.00196026544391.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_47.modelParams|spParams|synPermInactiveDec_0.0827694733987,  4808,  None,  39,  0.00196026544391,  9,  14,  4.02427030127,  2,  None,  47,  0.0827694733987,  9.04348582063,  20.0130251851, 
1192,  151798,  completed,  eof,  2014-08-12 14:11:02,  2014-08-12 14:11:38,  36,  modelParams|sensorParams|encoders|hourly_traffic_count:n_49.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.09696904324.modelParams|clParams|alpha_0.00148593314626.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_60.modelParams|spParams|synPermInactiveDec_0.0801767661474,  4808,  None,  49,  0.00148593314626,  9,  14,  4.09696904324,  2,  None,  60,  0.0801767661474,  9.02331993158,  19.9683985385, 
1192,  151799,  completed,  eof,  2014-08-12 14:11:08,  2014-08-12 14:11:45,  37,  modelParams|sensorParams|encoders|hourly_traffic_count:n_59.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.09304840538.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_63.modelParams|spParams|synPermInactiveDec_0.0834872167453,  4808,  None,  59,  0.0001,  9,  14,  4.09304840538,  2,  None,  63,  0.0834872167453,  9.58312105056,  21.2072254815, 
1192,  151800,  completed,  eof,  2014-08-12 14:11:14,  2014-08-12 14:12:14,  60,  modelParams|sensorParams|encoders|hourly_traffic_count:n_98.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.06282747403.modelParams|clParams|alpha_0.0318352278794.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.04825647603.modelParams|sensorParams|encoders|_classifierInput|n_178.modelParams|spParams|synPermInactiveDec_0.0692000211318,  4808,  None,  98,  0.0318352278794,  10,  13,  4.06282747403,  2,  4.04825647603,  178,  0.0692000211318,  10.2866972375,  22.7642233281, 
1192,  151801,  completed,  eof,  2014-08-12 14:11:18,  2014-08-12 14:11:53,  35,  modelParams|sensorParams|encoders|hourly_traffic_count:n_54.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.14740293519.modelParams|clParams|alpha_0.0041866824439.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_68.modelParams|spParams|synPermInactiveDec_0.0801942309799,  4808,  None,  54,  0.0041866824439,  9,  14,  4.14740293519,  2,  None,  68,  0.0801942309799,  9.07541827277,  20.0836909639, 
1192,  151802,  completed,  eof,  2014-08-12 14:11:30,  2014-08-12 14:12:05,  35,  modelParams|sensorParams|encoders|hourly_traffic_count:n_48.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.13511539513.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_60.modelParams|spParams|synPermInactiveDec_0.0840590639793,  4808,  None,  48,  0.0001,  9,  14,  4.13511539513,  2,  None,  60,  0.0840590639793,  9.68404911355,  21.4305769531, 
1192,  151803,  completed,  eof,  2014-08-12 14:11:34,  2014-08-12 14:12:12,  38,  modelParams|sensorParams|encoders|hourly_traffic_count:n_50.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.13724786646.modelParams|clParams|alpha_0.000115813314972.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_64.modelParams|spParams|synPermInactiveDec_0.08540733799,  4808,  None,  50,  0.000115813314972,  9,  14,  4.13724786646,  1,  None,  64,  0.08540733799,  8.94402652001,  19.7929240507, 
1192,  151804,  completed,  eof,  2014-08-12 14:11:34,  2014-08-12 14:12:06,  32,  modelParams|sensorParams|encoders|hourly_traffic_count:n_33.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_3.98926569386.modelParams|clParams|alpha_0.00123080150405.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_39.modelParams|spParams|synPermInactiveDec_0.0833586404125,  4808,  None,  33,  0.00123080150405,  9,  14,  3.98926569386,  2,  None,  39,  0.0833586404125,  9.2336646346,  20.4338865066, 
1192,  151805,  completed,  eof,  2014-08-12 14:11:35,  2014-08-12 14:12:34,  59,  modelParams|sensorParams|encoders|hourly_traffic_count:n_195.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.06282747403.modelParams|clParams|alpha_0.0283047721206.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.84941882534.modelParams|sensorParams|encoders|_classifierInput|n_173.modelParams|spParams|synPermInactiveDec_0.0809499788682,  4808,  None,  195,  0.0283047721206,  10,  13,  4.06282747403,  2,  4.84941882534,  173,  0.0809499788682,  10.2640235781,  22.7140470436, 
1192,  151806,  completed,  eof,  2014-08-12 14:11:38,  2014-08-12 14:12:13,  35,  modelParams|sensorParams|encoders|hourly_traffic_count:n_39.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.0844729262.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_52.modelParams|spParams|synPermInactiveDec_0.0817334948015,  4808,  None,  39,  0.0001,  9,  14,  4.0844729262,  2,  None,  52,  0.0817334948015,  9.34256930572,  20.6748900277, 
1192,  151807,  completed,  eof,  2014-08-12 14:11:45,  2014-08-12 14:12:19,  34,  modelParams|sensorParams|encoders|hourly_traffic_count:n_34.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.08010951985.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_46.modelParams|spParams|synPermInactiveDec_0.0826149817947,  4808,  None,  34,  0.0001,  9,  14,  4.08010951985,  2,  None,  46,  0.0826149817947,  8.79264343694,  19.4579167853, 
1192,  151808,  completed,  eof,  2014-08-12 14:11:53,  2014-08-12 14:12:29,  36,  modelParams|sensorParams|encoders|hourly_traffic_count:n_57.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.12971556446.modelParams|clParams|alpha_0.00231671535061.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_71.modelParams|spParams|synPermInactiveDec_0.0774811190865,  4808,  None,  57,  0.00231671535061,  9,  14,  4.12971556446,  2,  None,  71,  0.0774811190865,  8.99651630619,  19.9090827348, 
1192,  151809,  completed,  eof,  2014-08-12 14:12:05,  2014-08-12 14:12:36,  31,  modelParams|sensorParams|encoders|hourly_traffic_count:n_49.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.09994175327.modelParams|clParams|alpha_0.00123740731355.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_59.modelParams|spParams|synPermInactiveDec_0.0802043178908,  4808,  None,  49,  0.00123740731355,  9,  14,  4.09994175327,  2,  None,  59,  0.0802043178908,  8.92635051238,  19.7538074541, 
1192,  151810,  completed,  eof,  2014-08-12 14:12:06,  2014-08-12 14:12:37,  31,  modelParams|sensorParams|encoders|hourly_traffic_count:n_45.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.08425708997.modelParams|clParams|alpha_0.00152121552077.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_57.modelParams|spParams|synPermInactiveDec_0.0801107361945,  4808,  None,  45,  0.00152121552077,  9,  14,  4.08425708997,  2,  None,  57,  0.0801107361945,  8.89645664202,  19.6876530097, 
